gene_id	gene_name	gene_chrom	gene_start	gene_end	logFC	AveExpr	t	P.Value	adj.P.Val	B	peak_chrom	peak_start	peak_end	peak_direction	peak_score	distance	num_peaks	num_up_peaks	num_down_peaks
ENSG00000127022	CANX	chr5	179678627	179731641	-0.0128847992513776	8.22294224792646	-0.0859799637639379	0.931928810204073	0.999684918248377	-5.52422414568499	chr5	[179678701, 179682501, 179683701, 179696801, 179701801]	[179680100, 179683800, 179684800, 179698200, 179703400]	['Up', 'Up', 'Down', 'Up', 'Down']	[1.86069, 1.02171, 1.16989, 2.51888, 1.47865]	[0, 0, 0, 0, 0]	5	3	2
ENSG00000127124	HIVEP3	chr1	41506364	42035925	-0.144407653350887	4.01354252262074	-1.22295231391658	0.228795478527306	0.999684918248377	-5.0191764920324	chr1	[41530601, 41543801, 41549601, 41551301, 41554301, 41587601, 41750201, 41759601, 41815601, 41832801, 41848601, 41888301, 41897201, 41933401, 41948301, 41958001, 41967301, 42022401]	[41532500, 41547000, 41551100, 41552600, 41556400, 41588700, 41751300, 41762400, 41816900, 41835200, 41849700, 41889300, 41898600, 41934900, 41949300, 41960100, 41968300, 42026100]	['Down', 'Up', 'Up', 'Down', 'Up', 'Up', 'Up', 'Up', 'Up', 'Up', 'Up', 'Down', 'Up', 'Up', 'Up', 'Up', 'Down', 'Down']	[3.25321, 9.77663, 1.01386, 0.750684, 4.61386, 5.25239, 2.88467, 4.99322, 1.99268, 2.66157, 2.26734, 1.92532, 1.53016, 3.61555, 1.06923, 4.85964, 1.20325, 2.3964]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	18	13	5
ENSG00000127125	PPCS	chr1	42456116	42473385	-0.0624290523558413	5.45363490812571	-0.956612136694913	0.344743300404588	0.999684918248377	-5.3304138914533	chr1	[42469901]	[42471600]	['Down']	[0.655416]	[0]	1	0	1
ENSG00000127184	COX7C	chr5	86617927	86620962	0.0055507619062096	6.17086121183311	0.0270036254675715	0.978596602590113	0.999684918248377	-5.71860574224236	chr5	[86510401, 86536501, 86553501, 86559701, 86568101, 86576401, 86594401, 86596101, 86615201, 86627701]	[86512200, 86538100, 86555000, 86560700, 86570600, 86578000, 86596000, 86597300, 86616800, 86628700]	['Up', 'Down', 'Down', 'Up', 'Up', 'Down', 'Down', 'Up', 'Up', 'Down']	[1.99987, 1.01349, 1.48352, 1.32174, 7.39256, 2.34467, 1.50042, 1.27521, 0.799714, 1.10074]	[105728, 79828, 62928, 57228, 47328, 39928, 21928, 20628, 1128, 6740]	10	5	5
ENSG00000127249	ATP13A4	chr3	193398966	193593111	-0.083632639300836	0.934151434730608	-0.331391247083175	0.742149613947041	0.999684918248377	-5.2590306053074	chr3	[193394101, 193396601, 193398601, 193404201, 193411801, 193412701, 193418401, 193446101, 193474301, 193478701, 193501301, 193535701, 193542601, 193551601]	[193396300, 193397600, 193399800, 193405700, 193412800, 193413800, 193420500, 193447200, 193475400, 193480600, 193502300, 193537600, 193543700, 193552600]	['Up', 'Up', 'Up', 'Up', 'Down', 'Up', 'Up', 'Down', 'Down', 'Down', 'Down', 'Down', 'Down', 'Up']	[7.40797, 1.83884, 0.93347, 2.16055, 0.916172, 0.773545, 2.59576, 1.35939, 0.954401, 1.80323, 0.910222, 3.22606, 0.954401, 1.12172]	[2667, 1367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	14	7	7
ENSG00000127252	PLAAT1	chr3	193241127	193277738	-0.203015279698384	1.53537956699943	-0.61623774826906	0.54137136110266	0.999684918248377	-5.2195860632668	chr3	[193219201, 193227801, 193247001]	[193220200, 193229400, 193248300]	['Down', 'Up', 'Down']	[1.17517, 2.72921, 1.29727]	[20928, 11728, 0]	3	1	2
ENSG00000127362	TAS2R3	chr7	141764096	141765197	-0.0976174276872386	-1.39096010326569	-0.366596775595458	0.715930832670119	0.999684918248377	-5.03018566921933	chr7	[141763401]	[141764700]	['Up']	[2.89061]	[0]	1	1	0
ENSG00000127419	TMEM175	chr4	932386	958656	-0.0023935893712541	3.90733146458119	-0.0135212942066784	0.989281858749491	0.999684918248377	-5.67452247647095	chr4	[940401]	[941600]	['Down']	[1.69781]	[0]	1	0	1
ENSG00000127423	AUNIP	chr1	25831912	25859458	-0.30355952039103	-0.982849533235492	-1.49564186349285	0.142915677113568	0.999684918248377	-4.39976228068522	chr1	[25845901]	[25847100]	['Down']	[1.30984]	[0]	1	0	1
ENSG00000127481	UBR4	chr1	19074509	19210266	-0.041628414533724	6.87934027406473	-0.402978336780238	0.689197625303316	0.999684918248377	-5.58804332348518	chr1	[19132201, 19204101]	[19134700, 19205100]	['Down', 'Down']	[2.86046, 1.69827]	[0, 0]	2	0	2
ENSG00000127589	TUBBP1	chr8	30351872	30353518	-0.0067137493979601	4.27346672747604	-0.0320076875450415	0.974631603857856	0.999684918248377	-5.70732831169307	chr8	[30350901, 30359401]	[30351900, 30361300]	['Up', 'Up']	[1.17517, 2.64571]	[0, 5884]	2	2	0
ENSG00000127603	MACF1	chr1	39081315	39487177	0.0107201056812869	8.14802752776683	0.0665684149592368	0.947270455602568	0.999684918248377	-5.53299948791824	chr1	[39058901, 39060201, 39072601, 39145501, 39181301, 39232901, 39234501, 39243701, 39403701, 39438801]	[39059900, 39061800, 39073600, 39148100, 39182500, 39234100, 39235600, 39244700, 39405100, 39439900]	['Down', 'Down', 'Up', 'Down', 'Down', 'Down', 'Up', 'Up', 'Down', 'Down']	[1.06705, 1.46818, 0.9776, 1.75912, 1.20325, 1.10074, 2.72533, 1.02331, 1.04373, 0.825984]	[21416, 19516, 7716, 0, 0, 0, 0, 0, 0, 0]	10	3	7
ENSG00000127838	PNKD	chr2	218270391	218346793	-0.325606626567801	4.88959201068695	-1.64838000124669	0.107428632501646	0.999684918248377	-4.53521572102138	chr2	[218308201]	[218310000]	['Down']	[2.35378]	[0]	1	0	1
ENSG00000127914	AKAP9	chr7	91940839	92110673	0.0464086385210321	6.34998471339368	0.210184495603139	0.834634238489494	0.999684918248377	-5.68632472355338	chr7	[91924701, 91976901, 91978001, 91985501, 91999201, 91999801, 92026101, 92073801]	[91926000, 91977900, 91979100, 91986500, 92000200, 92001300, 92028400, 92075200]	['Up', 'Up', 'Down', 'Up', 'Up', 'Down', 'Up', 'Down']	[1.23009, 1.21269, 1.10074, 1.61683, 1.21269, 1.01349, 3.37, 1.30289]	[14840, 0, 0, 0, 0, 0, 0, 0]	8	5	3
ENSG00000127920	GNG11	chr7	93921734	93928610	-0.549027347783001	8.17886983183108	-1.72642819390376	0.0923036156264624	0.99672780900966	-4.29170957683592	chr7	[93935601, 93936801]	[93936600, 93937800]	['Up', 'Down']	[1.26606, 1.80844]	[6992, 8192]	2	1	1
ENSG00000127922	SEM1	chr7	96481625	96709891	-0.0255281026541843	4.26193698976186	-0.18861974118827	0.851383547637463	0.999684918248377	-5.69066801251049	chr7	[96436701, 96447801, 96453201, 96454801, 96456801, 96459101, 96460901, 96469301, 96504401, 96508301, 96512101, 96523301, 96527401, 96529001, 96540401, 96553301, 96556101, 96569701, 96574401, 96585001, 96586201, 96603901, 96606501, 96617601, 96619101, 96629201, 96635701, 96648401, 96652701, 96662201, 96694301, 96701701, 96711801, 96716001, 96722901, 96727501, 96732501, 96749301, 96759201, 96760701, 96765901, 96769001]	[96437800, 96449600, 96454500, 96456000, 96457800, 96460100, 96462500, 96472500, 96505500, 96509400, 96513500, 96524400, 96529200, 96530800, 96541600, 96554300, 96558600, 96571100, 96576300, 96586000, 96587200, 96605600, 96607500, 96618900, 96621200, 96631400, 96636900, 96649400, 96654700, 96664100, 96695700, 96703200, 96713800, 96718200, 96724600, 96728500, 96733500, 96750400, 96760400, 96762300, 96767000, 96770300]	['Down', 'Up', 'Down', 'Up', 'Up', 'Up', 'Down', 'Down', 'Down', 'Down', 'Up', 'Up', 'Up', 'Down', 'Down', 'Up', 'Up', 'Up', 'Up', 'Up', 'Up', 'Up', 'Down', 'Down', 'Up', 'Up', 'Up', 'Up', 'Up', 'Down', 'Down', 'Up', 'Up', 'Down', 'Down', 'Up', 'Down', 'Up', 'Down', 'Up', 'Down', 'Down']	[1.10041, 4.61386, 0.50699, 3.22423, 0.910222, 1.02331, 0.5734, 3.00576, 1.99987, 1.06705, 1.06779, 1.04093, 2.16237, 1.50042, 1.63568, 0.9776, 3.43208, 1.65022, 3.29714, 0.93347, 1.02331, 0.923817, 1.20775, 1.01349, 2.44405, 3.6794, 1.55681, 1.50042, 2.35393, 1.58537, 1.38887, 0.932027, 4.53573, 1.33209, 1.23625, 2.73647, 1.44362, 3.90778, 1.44994, 1.03246, 0.916172, 0.703347]	[43826, 32026, 27126, 25626, 23826, 21526, 19126, 9126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1911, 6111, 13011, 17611, 22611, 39411, 49311, 50811, 56011, 59111]	42	24	18
ENSG00000127946	HIP1	chr7	75533297	75738962	-0.168220645953617	3.67353438305811	-1.38326762959692	0.174567742424927	0.999684918248377	-4.81053934470699	chr7	[75626901, 75632501, 75657601, 75658901, 75669701, 75674701, 75680101, 75683301, 75690801, 75702701, 75705201, 75707301, 75708901, 75714201, 75720601]	[75628400, 75633600, 75658700, 75660900, 75670700, 75676500, 75681200, 75684300, 75692400, 75704000, 75706200, 75708300, 75710300, 75715600, 75721900]	['Up', 'Down', 'Down', 'Up', 'Down', 'Up', 'Up', 'Up', 'Down', 'Up', 'Down', 'Down', 'Down', 'Down', 'Down']	[1.32174, 1.23625, 1.26606, 1.93756, 1.38887, 1.9752, 1.34175, 2.73647, 2.52983, 1.55681, 1.23233, 0.982655, 1.63473, 1.17869, 1.8154]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	15	6	9
ENSG00000127947	PTPN12	chr7	77537294	77640069	-0.3460248294279	7.4176718423864	-1.73257709248163	0.0911914994688021	0.99672780900966	-4.32674788025422	chr7	[77533001, 77557901, 77561101, 77624201]	[77535600, 77558900, 77562100, 77625500]	['Up', 'Up', 'Up', 'Up']	[3.69869, 0.9776, 1.06923, 0.915461]	[1695, 0, 0, 0]	4	4	0
ENSG00000127948	POR	chr7	75899199	75986855	-0.0037944554470241	4.48189087922119	-0.0491076445413487	0.961087885578699	0.999684918248377	-5.72149419571769	chr7	[75951801]	[75953600]	['Up']	[4.27069]	[0]	1	1	0
ENSG00000127954	STEAP4	chr7	88270891	88306894	-0.279321442323627	3.01075823214104	-1.10490193398735	0.276072776624424	0.999684918248377	-5.0396976825874	chr7	[88275201, 88286501, 88329301, 88342501]	[88276300, 88288500, 88331200, 88343600]	['Up', 'Up', 'Up', 'Up']	[0.876421, 1.68984, 4.269, 1.17517]	[0, 0, 22408, 35608]	4	4	0
ENSG00000127955	GNAI1	chr7	79768027	80226181	-0.304808049706626	0.542549813074487	-1.66367707827212	0.104313041943038	0.999684918248377	-4.26069990007957	chr7	[79738301, 79748601, 79755301, 79766801, 79779401, 79824401, 79829301, 79852501, 79864401, 79865001, 79868801, 79881001, 79884501, 79900301, 79917001, 79919601, 79921201, 79924601, 79928601, 79931601, 79933901, 79936001, 79938701, 79943701, 79945601, 79949601, 79957401, 79967701, 79977101, 79996101, 79997901, 80024601, 80025601, 80115701, 80125301, 80162301, 80168601, 80176501, 80183601]	[79740600, 79749900, 79756600, 79769100, 79780700, 79825700, 79830800, 79854300, 79865400, 79866100, 79870700, 79882500, 79886200, 79901300, 79918800, 79920800, 79923400, 79926300, 79929600, 79932600, 79935500, 79937000, 79940000, 79945200, 79947200, 79950600, 79958700, 79969200, 79978700, 79997400, 79999100, 80025600, 80026800, 80117600, 80126300, 80163500, 80169600, 80177500, 80184700]	['Up', 'Down', 'Down', 'Up', 'Up', 'Down', 'Down', 'Up', 'Up', 'Down', 'Down', 'Down', 'Down', 'Down', 'Down', 'Down', 'Up', 'Down', 'Down', 'Down', 'Up', 'Down', 'Down', 'Down', 'Up', 'Down', 'Up', 'Up', 'Up', 'Up', 'Down', 'Down', 'Up', 'Down', 'Down', 'Up', 'Up', 'Up', 'Up']	[3.32014, 1.04009, 1.88037, 7.14887, 1.32758, 0.736393, 1.05103, 3.34204, 1.83884, 1.16989, 2.48836, 3.19657, 1.33733, 0.910849, 1.03246, 1.08724, 6.80868, 1.21531, 0.954401, 0.972226, 1.27143, 0.944057, 1.50729, 0.978178, 1.46188, 1.3305, 2.88283, 1.74095, 4.32648, 1.25824, 1.33969, 1.04009, 1.51591, 2.57254, 1.00099, 2.8048, 1.11217, 0.998024, 2.33687]	[27428, 18128, 11428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	39	17	22
ENSG00000127957	PMS2P3	chr7	75507746	75528148	0.116743222854271	1.4311945864807	0.466259413135287	0.643662390969354	0.999684918248377	-5.27141570835806	chr7	[75513101]	[75514300]	['Down']	[1.55681]	[0]	1	0	1
ENSG00000127980	PEX1	chr7	92487019	92528520	0.043919661130952	3.80869083698576	0.175660117263773	0.861483423766725	0.999684918248377	-5.64992710883033	chr7	[92515401]	[92516600]	['Down']	[1.03246]	[0]	1	0	1
ENSG00000127989	MTERF1	chr7	91692007	91880702	0.0859835486828961	3.92229348094328	1.17765580777621	0.24617656090938	0.999684918248377	-5.05842048919047	chr7	[91680101, 91697701, 91705901, 91708901, 91720401, 91729801, 91740701, 91746701, 91752001, 91753801, 91756701, 91758601, 91790601, 91791601, 91803801, 91820501, 91824001, 91825101, 91840301, 91841801, 91844101, 91851001, 91854301, 91856701, 91859201, 91861501, 91870601]	[91681500, 91699900, 91708300, 91710600, 91721400, 91731600, 91743800, 91748400, 91753500, 91754800, 91758500, 91760500, 91791600, 91794700, 91805500, 91821600, 91825000, 91826300, 91841300, 91843300, 91845900, 91852800, 91856600, 91858600, 91860200, 91862700, 91872000]	['Up', 'Up', 'Up', 'Down', 'Up', 'Up', 'Up', 'Up', 'Up', 'Down', 'Down', 'Up', 'Up', 'Down', 'Up', 'Down', 'Up', 'Down', 'Up', 'Up', 'Up', 'Up', 'Down', 'Down', 'Down', 'Up', 'Down']	[1.80323, 2.94695, 2.27341, 2.12309, 1.48919, 1.36621, 8.22252, 1.52816, 1.41706, 0.916172, 1.46818, 3.4503, 1.32174, 3.07506, 0.829953, 2.55858, 1.21269, 2.29308, 1.39716, 3.06571, 2.58112, 1.37918, 3.14604, 1.73671, 0.910222, 1.61368, 0.711735]	[10508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	27	17	10
ENSG00000127990	SGCE	chr7	94524203	94656572	0.33643107819159	1.04895153520559	1.5150365886805	0.137946758623149	0.999684918248377	-4.44729659140464	chr7	[94524701, 94564401, 94575901, 94580401, 94588101, 94604701, 94643001]	[94525700, 94566300, 94577700, 94583000, 94590300, 94606000, 94644000]	['Down', 'Up', 'Up', 'Up', 'Up', 'Down', 'Down']	[1.91563, 1.35535, 1.52816, 2.66934, 3.06571, 1.78397, 2.03508]	[0, 0, 0, 0, 0, 0, 0]	7	4	3
ENSG00000127995	CASD1	chr7	94509218	94557019	0.142004093203366	4.8213628342285	1.62193797392404	0.112994535745247	0.999684918248377	-4.57020051159935	chr7	[94520901, 94524701]	[94521900, 94525700]	['Down', 'Down']	[1.74095, 1.91563]	[0, 0]	2	0	2
ENSG00000128039	SRD5A3	chr4	55346212	55373100	-0.294414486446282	0.826505155980321	-1.75335809278052	0.0875155155558277	0.989815901360262	-4.16181407494966	chr4	[55336101, 55352901, 55356601]	[55337100, 55354600, 55357700]	['Up', 'Up', 'Up']	[1.90631, 1.97914, 0.9776]	[9113, 0, 0]	3	3	0
ENSG00000128040	SPINK2	chr4	56809859	56821742	0.0236042582227162	-0.208396098615285	0.0777995808263567	0.938391201497837	0.999684918248377	-5.17846609837215	chr4	[56816901, 56822201, 56826201, 56827301, 56855301]	[56817900, 56823200, 56827200, 56828300, 56856300]	['Down', 'Down', 'Down', 'Up', 'Up']	[1.01349, 0.944057, 1.03246, 4.16848, 1.02331]	[0, 460, 4460, 5560, 33560]	5	2	3
ENSG00000128512	DOCK4	chr7	111726109	112206407	-0.455749602240006	0.0698150129857621	-1.78404485826826	0.0823150904267831	0.988446464454984	-4.11292711365079	chr7	[111643901, 111660401, 111666601, 111701501, 111705101, 111717301, 111779901, 111785401, 111793501, 111797801, 111800701, 111817401, 111865001, 111878101, 111881701, 111896801, 111926001, 111932401, 111951201, 111983901, 112025601, 112026601, 112033801, 112041801, 112045001, 112047901, 112055201, 112065301, 112074601, 112110701, 112113301, 112127501]	[111645200, 111661500, 111667600, 111702500, 111706900, 111718300, 111781300, 111786400, 111795200, 111798900, 111802400, 111818700, 111866300, 111880000, 111883200, 111897900, 111927200, 111933600, 111952400, 111985000, 112027000, 112028400, 112035600, 112043300, 112046300, 112049000, 112056200, 112066900, 112075600, 112112400, 112114400, 112129200]	['Up', 'Up', 'Up', 'Up', 'Up', 'Down', 'Down', 'Up', 'Up', 'Up', 'Up', 'Up', 'Up', 'Up', 'Down', 'Up', 'Down', 'Down', 'Down', 'Up', 'Up', 'Down', 'Up', 'Up', 'Up', 'Down', 'Up', 'Up', 'Up', 'Up', 'Down', 'Up']	[2.29387, 1.3305, 1.50042, 0.910222, 2.45937, 0.944057, 0.896693, 1.50042, 1.82333, 2.04417, 2.59496, 1.13813, 5.59428, 1.74095, 1.06705, 1.44362, 1.50042, 1.72518, 0.916172, 1.04069, 1.05103, 1.26606, 3.16203, 1.9752, 1.04093, 1.2992, 0.910222, 1.48352, 1.50042, 1.79334, 0.982655, 0.895188]	[80910, 64610, 58510, 23610, 19210, 7810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	32	23	9
ENSG00000128513	POT1	chr7	124822385	124929983	0.0474498400917489	4.01393592791856	0.703976905800971	0.485691730787821	0.999684918248377	-5.46097570973954	chr7	[124816501, 124818101, 124863701, 124865801, 124877501, 124900201, 124905601, 124923801]	[124818000, 124819500, 124865200, 124867900, 124879100, 124901700, 124906600, 124925500]	['Up', 'Up', 'Down', 'Up', 'Down', 'Up', 'Up', 'Down']	[1.22865, 2.83646, 2.2286, 2.23705, 2.00663, 1.48919, 0.954401, 1.24648]	[4386, 2886, 0, 0, 0, 0, 0, 0]	8	5	3
ENSG00000128534	LSM8	chr7	118184143	118204035	0.104692440931776	6.21607958601975	0.640625519921227	0.525568318162128	0.999684918248377	-5.52884067317206	chr7	[118112001, 118114901, 118122101, 118126501, 118134201, 118138701, 118165801]	[118113000, 118117300, 118123100, 118127600, 118135900, 118139700, 118166800]	['Down', 'Up', 'Up', 'Down', 'Up', 'Down', 'Down']	[1.17517, 2.45934, 1.55681, 1.16989, 5.76858, 0.944057, 3.19455]	[71144, 66844, 61044, 56544, 48244, 44444, 17344]	7	3	4
ENSG00000128536	CDHR3	chr7	105876795	106036432	0.167354212953311	1.51371453743578	0.746100184158074	0.460147333167326	0.999684918248377	-5.14550865146733	chr7	[105889201, 105897301, 105909301, 105922201, 105949601, 105952201, 105962001, 105965201, 105967801, 106005501]	[105890200, 105898400, 105911000, 105924000, 105951200, 105953600, 105963200, 105966200, 105969800, 106007200]	['Down', 'Up', 'Up', 'Up', 'Down', 'Up', 'Up', 'Up', 'Up', 'Up']	[1.80844, 1.38712, 1.48543, 4.03491, 0.921149, 2.76646, 2.96656, 1.83884, 2.82091, 5.4589]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	10	8	2
ENSG00000128563	PRKRIP1	chr7	102363871	102426676	0.065502372086141	4.58310156436824	0.723691892843013	0.473637898767182	0.999684918248377	-5.48935191490737	chr7	[102377701]	[102378900]	['Down']	[1.30984]	[0]	1	0	1
ENSG00000128567	PODXL	chr7	131500261	131558217	0.0942742050750945	0.589435242600369	0.531304354216919	0.598266014010322	0.999684918248377	-5.15654742938718	chr7	[131586401, 131589301]	[131588000, 131590900]	['Down', 'Down']	[1.52918, 1.3987]	[28185, 31085]	2	0	2
ENSG00000128578	STRIP2	chr7	129434431	129488399	-0.214224270813746	0.196675164989519	-0.802192579354951	0.427375198642859	0.999684918248377	-4.9889145775503	chr7	[129445201]	[129449200]	['Up']	[11.3852]	[0]	1	1	0
ENSG00000128581	IFT22	chr7	101310913	101321823	0.0852337097568681	0.417698305098503	0.454753307295417	0.651845591149887	0.999684918248377	-5.16763665821275	chr7	[101323501, 101332901, 101336201]	[101325200, 101334100, 101338100]	['Down', 'Down', 'Down']	[2.12309, 0.954401, 2.1299]	[1679, 11079, 14379]	3	0	3
ENSG00000128585	MKLN1	chr7	131110095	131496632	0.0737918189851046	5.20164872503222	0.589109764914448	0.559235423113903	0.999684918248377	-5.58860245644437	chr7	[131118601, 131134801, 131142201, 131165801, 131168301, 131199501, 131212801, 131215101, 131217101, 131223201, 131226601, 131236201, 131248601, 131251201, 131259701, 131270001, 131305501, 131307801, 131315301, 131335901, 131344801, 131369901, 131389001]	[131119900, 131135900, 131143200, 131166800, 131169300, 131200500, 131213900, 131216100, 131218500, 131224700, 131228300, 131237300, 131250600, 131252700, 131261100, 131271000, 131306900, 131308800, 131316600, 131337700, 131345900, 131370900, 131390000]	['Up', 'Up', 'Down', 'Up', 'Down', 'Down', 'Down', 'Up', 'Up', 'Up', 'Down', 'Up', 'Up', 'Up', 'Down', 'Up', 'Down', 'Down', 'Up', 'Down', 'Up', 'Up', 'Down']	[1.67596, 1.13934, 0.954401, 1.16416, 1.41706, 0.910222, 1.30984, 0.9776, 1.85676, 2.49265, 1.52918, 1.09204, 4.53573, 1.9752, 0.9776, 1.26606, 0.968615, 1.09928, 2.55047, 3.32696, 1.09034, 1.21269, 1.44362]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	23	13	10
ENSG00000128590	DNAJB9	chr7	108569866	108574850	0.166660997708993	4.57275648447011	1.05149919194425	0.299597437531212	0.999684918248377	-5.22683693614683	chr7	[108576901, 108578401, 108581701]	[108577900, 108581200, 108583100]	['Down', 'Up', 'Up']	[0.932027, 9.12948, 2.03802]	[2052, 3552, 6852]	3	2	1
ENSG00000128607	KLHDC10	chr7	130070533	130135705	0.0382905971883316	4.78879441797891	0.27791840650757	0.782564966472814	0.999684918248377	-5.70279354273166	chr7	[130079701, 130084201, 130136901]	[130080900, 130085400, 130137900]	['Up', 'Up', 'Up']	[1.94382, 1.09635, 1.26606]	[0, 0, 1197]	3	3	0
ENSG00000128641	MYO1B	chr2	191245184	191425389	0.422045259645582	0.789915974754943	1.64146691192918	0.108861562301657	0.999684918248377	-4.29320474107906	chr2	[191301901, 191307701, 191312901, 191325901, 191335001, 191397801, 191426501, 191442301, 191445201, 191462501, 191484301, 191527101, 191536001]	[191303000, 191308900, 191314100, 191328100, 191336000, 191399400, 191427500, 191443600, 191446500, 191464300, 191485300, 191529100, 191537000]	['Down', 'Up', 'Up', 'Up', 'Up', 'Up', 'Up', 'Down', 'Up', 'Up', 'Up', 'Down', 'Up']	[0.954401, 2.49055, 0.932027, 2.88446, 2.40179, 2.29308, 1.50042, 1.06765, 2.49055, 3.27169, 0.910222, 1.99574, 3.61588]	[0, 0, 0, 0, 0, 0, 1113, 16913, 19813, 37113, 58913, 101713, 110613]	13	10	3
ENSG00000128654	MTX2	chr2	176269394	176338025	-0.0156434575474043	2.61252080274958	-0.15885616623072	0.874614204092758	0.999684918248377	-5.50118365070015	chr2	[176256901, 176278001, 176283201, 176285001, 176306101, 176309101, 176310701]	[176257900, 176279000, 176284500, 176286400, 176307700, 176310300, 176311700]	['Up', 'Down', 'Down', 'Down', 'Down', 'Down', 'Up']	[0.954401, 2.28764, 1.43831, 1.16989, 1.189, 1.03246, 1.21269]	[11495, 0, 0, 0, 0, 0, 0]	7	2	5
ENSG00000128656	CHN1	chr2	174798808	175005381	0.262678765717672	0.72685509127621	1.06721632726107	0.292533650998966	0.999684918248377	-4.84983014298215	chr2	[174803601, 174838401, 174853201, 174884801, 174890301, 174893301, 174903201, 174927001, 174930101, 174934401, 174937501, 174953201, 174954801, 174957101, 174970301, 174977901]	[174804700, 174839500, 174854200, 174885800, 174892000, 174894300, 174904700, 174928000, 174931200, 174936200, 174938900, 174954500, 174955800, 174958700, 174971300, 174979200]	['Down', 'Down', 'Down', 'Down', 'Down', 'Down', 'Down', 'Down', 'Down', 'Up', 'Down', 'Down', 'Down', 'Up', 'Down', 'Down']	[0.803527, 1.52918, 0.910222, 0.944057, 2.28992, 0.916172, 1.9752, 1.03246, 1.13437, 1.61872, 1.85957, 1.29036, 0.910222, 1.9752, 1.91563, 2.56986]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	16	2	14
ENSG00000128694	OSGEPL1	chr2	189746659	189763227	0.0575111547991276	2.91526722415874	0.339122910543207	0.736363574752098	0.999684918248377	-5.50276504486561	chr2	[189746901]	[189748200]	['Down']	[3.12021]	[0]	1	0	1
ENSG00000128708	HAT1	chr2	171922447	171983686	-0.0806878928786698	4.61165800948251	-0.82410946922877	0.414963629724808	0.999684918248377	-5.42090159131093	chr2	[171927701, 171934501, 171940401, 171950001, 171972601, 171975001]	[171928800, 171935900, 171942200, 171951200, 171974200, 171976000]	['Up', 'Down', 'Up', 'Up', 'Up', 'Up']	[1.73842, 0.887362, 2.06627, 1.19209, 2.70364, 0.910222]	[0, 0, 0, 0, 0, 0]	6	5	1
ENSG00000129116	PALLD	chr4	168497051	168928457	-0.133637506631879	2.80252389054142	-0.607200829957332	0.547289243152583	0.999684918248377	-5.3788254115138	chr4	[168517801, 168643901, 168678801, 168685701, 168715201, 168727301, 168737701, 168762801, 168768501, 168776801, 168794201, 168814201, 168888301, 168901601]	[168518800, 168645700, 168679800, 168686800, 168716300, 168728300, 168738900, 168763900, 168769800, 168778400, 168795200, 168815300, 168889400, 168902600]	['Down', 'Down', 'Down', 'Down', 'Up', 'Down', 'Up', 'Up', 'Up', 'Up', 'Up', 'Up', 'Up', 'Down']	[0.910222, 1.40869, 1.07374, 1.23625, 1.55538, 0.916172, 2.96656, 1.94382, 2.11262, 2.54744, 1.21269, 1.94382, 1.61368, 1.03246]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	14	8	6
ENSG00000129128	SPCS3	chr4	176319965	176332245	0.036574227754179	7.64497483385999	0.471416064475505	0.640009399422884	0.999684918248377	-5.48724769750099	chr4	[176342701, 176345501, 176356701, 176367401, 176384301, 176389101, 176390501, 176396501, 176412701, 176432701, 176456201, 176462701]	[176343900, 176346600, 176358200, 176369300, 176385300, 176390100, 176392400, 176397600, 176414000, 176433700, 176458100, 176464700]	['Up', 'Up', 'Up', 'Up', 'Up', 'Down', 'Down', 'Down', 'Up', 'Down', 'Down', 'Up']	[4.09399, 5.84054, 2.76705, 3.92555, 1.06923, 0.972226, 1.21531, 1.44994, 1.97914, 1.06765, 1.23625, 2.24751]	[10457, 13257, 24457, 35157, 52057, 56857, 58257, 64257, 80457, 100457, 123957, 130457]	12	7	5
